dataset,method,hyperparam,val_split,run_idx,file,accuracy,precision_macro,recall_macro,f1_macro,fpr_macro,n_samples
cifar100,Dropconnect,0.1,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.047,0.043264047909282184,0.047567545601991765,0.03682361899318934,0.009626273609496923,5000
cifar100,Dropconnect,0.1,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.049,0.038369249864036524,0.04816535852922587,0.0380096841562071,0.009605868646803538,5000
cifar100,Dropconnect,0.1,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.0404,0.04756692418741954,0.04032959544323081,0.036115233190438724,0.009692311142069494,5000
cifar100,Dropconnect,0.1,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.0442,0.03505220678782513,0.043538869730720256,0.033347272178262805,0.0096553418367141,5000
cifar100,Dropconnect,0.1,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.0438,0.03790782080760482,0.04402430598230711,0.03625788607361907,0.009660036356893444,5000
cifar100,Dropconnect,0.1,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.0488,0.04194268760264097,0.04908568797429455,0.038532240598186045,0.009608938389409603,5000
cifar100,Dropconnect,0.1,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.23,0.23246003469874574,0.23429197222588155,0.22732206399755409,0.007777240872201125,5000
cifar100,Dropconnect,0.1,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.2062,0.2139593204179535,0.2082226653888509,0.20468102473171726,0.008018502071862381,5000
cifar100,Dropconnect,0.1,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.2152,0.21855226419815746,0.21664538911172682,0.21082902441535556,0.007926417703634005,5000
cifar100,Dropconnect,0.1,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.222,0.22339214618749081,0.21986728445567086,0.21670181018802168,0.007858670963957377,5000
cifar100,Dropconnect,0.1,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.2134,0.21468267495216162,0.21544729462233828,0.2089760943454127,0.007945321272666093,5000
cifar100,Dropconnect,0.1,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.2224,0.22142465409483858,0.2205045022011271,0.21626957871635585,0.007855049655154165,5000
cifar100,Dropconnect,0.1,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.2198,0.221381995630735,0.22128058696989214,0.21635170853793176,0.007881557346935786,5000
cifar100,Dropconnect,0.1,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.2326,0.23317248889182426,0.23317597818164476,0.22829403322115907,0.007751969490666566,5000
cifar100,Dropconnect,0.1,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.2168,0.2228317544150378,0.21803220301251422,0.21467967268859586,0.007910543870281547,5000
cifar100,Dropconnect,0.1,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.2234,0.2291732789728874,0.22401531847153983,0.21968638158043333,0.0078444252320576,5000
cifar100,Dropconnect,0.1,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.3854,0.38552628674582173,0.3902992576697008,0.38082593003934606,0.006208209241246439,5000
cifar100,Dropconnect,0.1,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.3928,0.3975119562698664,0.3936904992863442,0.38927148656286137,0.006133261190999507,5000
cifar100,Dropconnect,0.1,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.3964,0.398783046464418,0.3952733033781078,0.3911180835736791,0.0060969605622614486,5000
cifar100,Dropconnect,0.1,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.397,0.3968423172461161,0.39498318092249585,0.3900928288682014,0.006091243397757732,5000
cifar100,Dropconnect,0.1,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.4018,0.4048362072085742,0.402582250654659,0.3968020747154118,0.006042501718213583,5000
cifar100,Dropconnect,0.1,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.3886,0.38909911610882375,0.38694441875761076,0.382676106547063,0.006176107883422861,5000
cifar100,Dropconnect,0.1,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.4008,0.40600208785501,0.4006329609839887,0.3969607054753037,0.0060529933047594,5000
cifar100,Dropconnect,0.1,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.4048,0.4089231673673111,0.40648457507590585,0.4009482304330465,0.006011974247321035,5000
cifar100,Dropconnect,0.1,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.3914,0.38861749413707924,0.3906131789455944,0.3836380095647805,0.00614751095031088,5000
cifar100,Dropconnect,0.1,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251017_200511\cifar100\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.4006,0.4050634197331193,0.4010974628897065,0.39556107420075487,0.006054086647367978,5000
cifar100,Dropconnect,0.1,val0.1,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251031_095336\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run0.csv,0.574,0.5708493360297534,0.5781938985832973,0.5644410548269293,0.0043034451334937295,5000
cifar100,Dropconnect,0.1,val0.1,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251031_095336\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run1.csv,0.5574,0.5613037964166394,0.5580442719370258,0.5478119734558589,0.004470705712101122,5000
cifar100,Dropconnect,0.1,val0.1,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251031_095336\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run2.csv,0.5884,0.5908362819200748,0.5886093913736249,0.5810672992779218,0.004157476828592575,5000
cifar100,Dropconnect,0.1,val0.1,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251031_095336\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run3.csv,0.5498,0.5520234590057246,0.5457086287141586,0.538906206584195,0.004547800126764049,5000
cifar100,Dropconnect,0.1,val0.1,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.1_archived_20251031_095336\cifar100\LM_saliency_scores\val0.1\mc_posterior_quantiles_model_0_run4.csv,0.601,0.6016935269373187,0.6028571801467082,0.5936243815055964,0.004030322788434356,5000
mnist,Dropconnect,0.5,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.35183333333333333,0.1924112056267093,0.329181461147353,0.23140255413279984,0.0724094522227846,6000
mnist,Dropconnect,0.5,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.29,0.17657214096471374,0.269317659489426,0.1671564933593291,0.07925550809805361,6000
mnist,Dropconnect,0.5,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.272,0.13582625510153604,0.25895305021790194,0.15901836557463234,0.08091760799454603,6000
mnist,Dropconnect,0.5,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.31816666666666665,0.17695728691439688,0.295249117809319,0.20341076483969495,0.07625176194279178,6000
mnist,Dropconnect,0.5,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.28583333333333333,0.1579633722434353,0.27347828887735004,0.1844242591218037,0.07957038826881326,6000
mnist,Dropconnect,0.5,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.19733333333333333,0.06066443214513258,0.19986517336275783,0.08805463473635201,0.08901475186142738,6000
mnist,Dropconnect,0.5,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.28883333333333333,0.16932508221207113,0.27132340490256246,0.1713172654318159,0.07938017039548659,6000
mnist,Dropconnect,0.5,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.1885,0.0734159688150248,0.17715445362188625,0.07188656147278487,0.09055446115409163,6000
mnist,Dropconnect,0.5,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.25933333333333336,0.18259843060432746,0.24467447214734483,0.1526424772570923,0.08267829519431218,6000
mnist,Dropconnect,0.5,val0.895,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run9.csv,0.31216666666666665,0.22424204295567077,0.3022445934209331,0.2172763216923937,0.07664413053941031,6000
mnist,Dropconnect,0.5,val0.8,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run0.csv,0.8068333333333333,0.8040052869422555,0.7986376007953468,0.7946644590312042,0.021428923018175842,6000
mnist,Dropconnect,0.5,val0.8,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run1.csv,0.7805,0.7712636888572655,0.773744141182829,0.7640971778033931,0.024341845659902592,6000
mnist,Dropconnect,0.5,val0.8,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run2.csv,0.8011666666666667,0.8001712783808742,0.7973424269273476,0.7948546573727431,0.02210810019772107,6000
mnist,Dropconnect,0.5,val0.8,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run3.csv,0.799,0.7973953876382895,0.793892261615556,0.7907493379636628,0.02231131639069014,6000
mnist,Dropconnect,0.5,val0.8,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run4.csv,0.7945,0.7915264824020173,0.7907688393845856,0.7902235984661476,0.02279054566941657,6000
mnist,Dropconnect,0.5,val0.8,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run5.csv,0.8151666666666667,0.8226701059444347,0.8106277461481817,0.8080717637965018,0.0205108122983595,6000
mnist,Dropconnect,0.5,val0.8,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run6.csv,0.787,0.7822911475201796,0.7804665878829443,0.7708154785861383,0.023640212323311642,6000
mnist,Dropconnect,0.5,val0.8,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run7.csv,0.7946666666666666,0.7856316302260501,0.7853357524926963,0.78411285706529,0.022771324336179795,6000
mnist,Dropconnect,0.5,val0.8,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run8.csv,0.7806666666666666,0.7858029835464976,0.7730113510613863,0.7654050536559626,0.024379492567352966,6000
mnist,Dropconnect,0.5,val0.8,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.8\mc_posterior_quantiles_model_0_run9.csv,0.7998333333333333,0.7977392739622947,0.7954389857546993,0.7959587204382665,0.022202003780224598,6000
mnist,Dropconnect,0.5,val0.6,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run0.csv,0.9023333333333333,0.901406817742542,0.9004824177409463,0.9004906259413223,0.01081564238505575,6000
mnist,Dropconnect,0.5,val0.6,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run1.csv,0.9096666666666666,0.910600459557023,0.9079369781267733,0.9084796028406732,0.010008931690095507,6000
mnist,Dropconnect,0.5,val0.6,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run2.csv,0.911,0.9118068643302341,0.9113372561073672,0.9107817163145011,0.009871281913957478,6000
mnist,Dropconnect,0.5,val0.6,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run3.csv,0.903,0.9035519286423686,0.9018899781410742,0.9023195451806352,0.01075767807277886,6000
mnist,Dropconnect,0.5,val0.6,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run4.csv,0.9073333333333333,0.9086516523756882,0.906135191741717,0.9064302165972249,0.010278369500701351,6000
mnist,Dropconnect,0.5,val0.6,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run5.csv,0.9108333333333334,0.9115365189695576,0.9096644250408221,0.9101026708739439,0.009887627783392774,6000
mnist,Dropconnect,0.5,val0.6,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run6.csv,0.9086666666666666,0.9082526116383987,0.9073717806841562,0.9066972106298132,0.010109007014423391,6000
mnist,Dropconnect,0.5,val0.6,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run7.csv,0.9046666666666666,0.9038310515772885,0.9028175688907043,0.9024816984298647,0.010558118001734427,6000
mnist,Dropconnect,0.5,val0.6,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run8.csv,0.8946666666666667,0.8987804665205019,0.8928953197824597,0.8947038844497752,0.011690657885849385,6000
mnist,Dropconnect,0.5,val0.6,9,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\mnist\LM_saliency_scores\val0.6\mc_posterior_quantiles_model_0_run9.csv,0.906,0.9053138920740104,0.905681148388912,0.9052376261669707,0.010424681112661068,6000
fashionmnist,Dropconnect,0.5,val0.895,0,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run0.csv,0.36766666666666664,0.31449991759577556,0.3709732189367596,0.28838138221385873,0.07031130161034164,6000
fashionmnist,Dropconnect,0.5,val0.895,1,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run1.csv,0.35833333333333334,0.293012561068842,0.3598036862138115,0.27838788969221384,0.07135404530632453,6000
fashionmnist,Dropconnect,0.5,val0.895,2,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run2.csv,0.37683333333333335,0.23276801332394942,0.37105683617244645,0.268065410992828,0.06936825425989121,6000
fashionmnist,Dropconnect,0.5,val0.895,3,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run3.csv,0.36033333333333334,0.31283953337939197,0.3671138078464377,0.2920299444150555,0.07095175542274654,6000
fashionmnist,Dropconnect,0.5,val0.895,4,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run4.csv,0.37066666666666664,0.3407575656110569,0.37242293712103053,0.31404358389732956,0.06986439272906349,6000
fashionmnist,Dropconnect,0.5,val0.895,5,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run5.csv,0.43933333333333335,0.4537775724830723,0.4373242869898263,0.3809314541699379,0.06235227811579066,6000
fashionmnist,Dropconnect,0.5,val0.895,6,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run6.csv,0.333,0.3128388990333408,0.329483166849376,0.2329029355500078,0.07418568971433481,6000
fashionmnist,Dropconnect,0.5,val0.895,7,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run7.csv,0.3845,0.2831198485180436,0.3888597458018239,0.29854624030499205,0.06826525950180395,6000
fashionmnist,Dropconnect,0.5,val0.895,8,C:\My Files\repos\Likelihood-guided-regularization-for-transformers\checkpoints_bulk_LM_saliency_scores_train71_ising0_ft0_do0.0_dc0.0_bdo_0.5_archived_20251022_155048\fashionmnist\LM_saliency_scores\val0.895\mc_posterior_quantiles_model_0_run8.csv,0.37783333333333335,0.34001949742042836,0.38272417242591067,0.31671025560211485,0.06902267297445723,6000
